Date;Open;High;Low;Close;Volume
2024.01.19 20:00;2028.94;2030.03;2026.28;2029.33;43966
2024.01.22 00:00;2028.53;2032.19;2025.36;2029.06;16737
2024.01.22 04:00;2029.07;2030.05;2021.68;2023.23;23560
2024.01.22 08:00;2023.23;2026.26;2019;2021.69;87182
2024.01.22 12:00;2021.68;2030.27;2020.94;2023.26;104701
2024.01.22 16:00;2023.27;2026.64;2016.42;2021.52;145394
2024.01.22 20:00;2021.51;2021.99;2018.96;2021.15;47883
2024.01.23 00:00;2021.71;2023.18;2019.51;2021.59;11467
2024.01.23 04:00;2021.7;2031.76;2020.72;2030.77;29524
2024.01.23 08:00;2030.73;2037.98;2026.94;2028.6;100153
2024.01.23 12:00;2028.59;2030.28;2022.36;2024.81;104034
2024.01.23 16:00;2024.81;2027.83;2021.31;2024.25;140054
2024.01.23 20:00;2024.26;2030.78;2022.87;2029.05;50714
2024.01.24 00:00;2029.59;2029.61;2026.27;2027.18;12740
2024.01.24 04:00;2027.18;2027.51;2022.69;2024.43;18928
2024.01.24 08:00;2024.53;2034.21;2023.59;2030.77;100527
2024.01.24 12:00;2030.76;2036.78;2029.21;2033.87;127006
2024.01.24 16:00;2033.87;2034.81;2011.72;2019.24;214850
2024.01.24 20:00;2019.23;2019.86;2011.06;2014.21;72538
2024.01.25 00:00;2015.98;2017.69;2014.39;2016.39;16433
2024.01.25 04:00;2016.37;2017.02;2014.47;2015.52;14488
2024.01.25 08:00;2015.56;2018.29;2012.55;2017.95;76125
2024.01.25 12:00;2017.74;2023.03;2009.47;2019.45;125278
2024.01.25 16:00;2019.35;2025.44;2012.35;2014.93;164199
2024.01.25 20:00;2014.94;2020.35;2013.32;2019.92;46815
2024.01.26 00:00;2020.29;2024.26;2019.21;2021.83;15726
2024.01.26 04:00;2021.81;2023.96;2020.92;2022.91;13468
2024.01.26 08:00;2022.91;2023.45;2018.17;2020.82;62693
2024.01.26 12:00;2020.81;2026.75;2018.6;2024.55;97830
2024.01.26 16:00;2024.55;2026.18;2015.81;2016.61;130672
2024.01.26 20:00;2016.59;2019.33;2015.92;2018.34;35002
2024.01.29 00:00;2023.75;2028.48;2019.18;2023.13;25452
2024.01.29 04:00;2023.16;2027.63;2021.41;2025.43;17862
2024.01.29 08:00;2025.43;2033.94;2024.74;2028.22;54419
2024.01.29 12:00;2028.22;2037.46;2025.37;2036.95;58945
2024.01.29 16:00;2036.94;2037.33;2020.43;2029.3;85770
2024.01.29 20:00;2029.29;2035.25;2024.93;2031.72;45731
2024.01.30 00:00;2032.77;2034.13;2029.15;2031.03;12770
2024.01.30 04:00;2031.03;2033.36;2029.67;2032.11;13147
2024.01.30 08:00;2032.13;2040.48;2031.97;2035.7;70397
2024.01.30 12:00;2035.7;2038.04;2030.78;2037.7;84981
2024.01.30 16:00;2037.69;2048.64;2028.96;2033.86;188080
2024.01.30 20:00;2033.85;2037.09;2031.36;2036.39;44753
2024.01.31 00:00;2036.44;2038.71;2034.37;2034.68;10939
2024.01.31 04:00;2034.66;2035.21;2032.73;2035.02;13119
2024.01.31 08:00;2035.12;2040.5;2033.54;2038.18;66686
2024.01.31 12:00;2038.18;2043.29;2035.92;2041.8;91111
2024.01.31 16:00;2041.81;2056.07;2040.62;2049.71;194481
2024.01.31 20:00;2049.7;2050.84;2030.79;2038.75;192712
2024.02.01 00:00;2039.78;2042.72;2039.18;2041.31;14695
2024.02.01 04:00;2041.27;2049.66;2041.15;2044.59;21853
2024.02.01 08:00;2044.57;2044.93;2038.92;2040.96;77269
2024.02.01 12:00;2040.96;2042.08;2029.93;2039.93;142759
2024.02.01 16:00;2039.93;2065.54;2039.8;2054.55;249196
2024.02.01 20:00;2054.52;2058.8;2052.01;2054.62;86163
2024.02.02 00:00;2054.46;2056.99;2052.77;2054.69;11251
2024.02.02 04:00;2054.69;2056.61;2051.8;2055.47;14324
2024.02.02 08:00;2055.5;2056.97;2052.57;2053.03;46781
2024.02.02 12:00;2053.02;2057.73;2029.35;2031.8;99733
2024.02.02 16:00;2031.8;2037.61;2027.73;2035.2;165090
2024.02.02 20:00;2035.19;2039.69;2034.29;2039.44;46334
2024.02.05 00:00;2041.8;2042.29;2033.48;2037.97;24183
2024.02.05 04:00;2037.94;2038.73;2028.81;2029.72;27062
2024.02.05 08:00;2029.73;2031.55;2020.54;2022.65;75760
2024.02.05 12:00;2022.65;2028.45;2014.82;2016.07;85036
2024.02.05 16:00;2016.08;2026.53;2014.76;2025.52;140742
2024.02.05 20:00;2025.52;2027.59;2023.88;2024.74;44955
2024.02.06 00:00;2025.3;2028.67;2023.59;2027.17;9562
2024.02.06 04:00;2027.2;2029.86;2023.34;2029.36;19192
2024.02.06 08:00;2029.36;2029.67;2022.77;2023.55;50021
2024.02.06 12:00;2023.55;2031;2022.84;2029.13;40507
2024.02.06 16:00;2029.12;2038.96;2026.79;2036.9;52441
2024.02.06 20:00;2036.88;2038.26;2033.7;2035.86;20120
2024.02.07 00:00;2035.68;2036.36;2034.2;2035;5557
2024.02.07 04:00;2034.98;2035.61;2033.15;2033.24;8376
2024.02.07 08:00;2033.39;2036.24;2031.11;2034.35;25987
2024.02.07 12:00;2034.35;2036.72;2030.5;2036.24;32418
2024.02.07 16:00;2036.24;2044.64;2032.66;2035.66;52681
2024.02.07 20:00;2035.58;2037.22;2033.53;2034.76;17446
2024.02.08 00:00;2035.68;2038.19;2035.53;2037.24;5553
2024.02.08 04:00;2037.24;2038.7;2031.01;2033.43;12433
2024.02.08 08:00;2033.45;2036.07;2028.8;2035.43;25564
2024.02.08 12:00;2035.22;2038.52;2020.81;2021.2;41185
2024.02.08 16:00;2021.01;2034.03;2020.08;2031.69;48175
2024.02.08 20:00;2031.67;2035.44;2031.02;2033.97;18421
2024.02.09 00:00;2034.85;2035.11;2031.91;2034.21;5432
2024.02.09 04:00;2034.21;2035.18;2032;2032.78;6856
2024.02.09 08:00;2032.82;2035.02;2030.4;2031.62;22920
2024.02.09 12:00;2031.62;2037.28;2025.47;2027.1;36149
2024.02.09 16:00;2027.14;2030.58;2020.2;2024.64;48361
2024.02.09 20:00;2024.52;2026.39;2022.68;2023.79;18201
2024.02.12 00:00;2026.07;2026.8;2023.37;2023.52;5422
2024.02.12 04:00;2023.49;2024.2;2021.7;2023.78;7773
2024.02.12 08:00;2023.75;2027.33;2020.3;2020.86;25488
2024.02.12 12:00;2020.83;2027.59;2018.45;2018.95;33676
2024.02.12 16:00;2018.97;2020.38;2011.75;2019.52;45016
2024.02.12 20:00;2019.22;2021.65;2017.67;2019.87;21667
2024.02.13 00:00;2019.76;2021.19;2018.16;2020.25;4572
2024.02.13 04:00;2020.29;2021.7;2016.79;2020.61;8654
2024.02.13 08:00;2020.72;2026.94;2020.58;2026.58;25545
2024.02.13 12:00;2026.57;2031.91;2002.94;2004.46;38935
2024.02.13 16:00;2004.45;2005.98;1989.97;1993.64;55128
2024.02.13 20:00;1993.63;1995.82;1991.1;1992.85;20832
2024.02.14 00:00;1992.09;1993.18;1988.75;1992.8;6865
2024.02.14 04:00;1992.82;1993.55;1991.09;1992.91;6917
2024.02.14 08:00;1993.02;1993.16;1985.92;1991.23;28875
2024.02.14 12:00;1991.22;1993.38;1988.58;1989.19;34698
2024.02.14 16:00;1989.21;1995.35;1984.03;1994.21;48953
2024.02.14 20:00;1994.22;1996.12;1989.5;1992.03;19387
2024.02.15 00:00;1993.26;1994.37;1992.16;1992.5;5192
2024.02.15 04:00;1992.47;1993.57;1990.09;1991.88;6672
2024.02.15 08:00;1991.78;1996.85;1991.52;1996.36;21266
2024.02.15 12:00;1996.25;2004.21;1995.57;2003.69;35132
2024.02.15 16:00;2003.71;2008.38;1998.41;2003.54;51610
2024.02.15 20:00;2003.53;2006.52;2002.68;2004.14;19011
2024.02.16 00:00;2004.56;2005.69;2002.28;2005.48;4647
2024.02.16 04:00;2005.48;2005.59;2003.17;2004.43;6298
2024.02.16 08:00;2004.33;2006.52;2002.58;2005.03;19757
2024.02.16 12:00;2005.02;2008.18;1995.19;2001.32;31234
2024.02.16 16:00;2001.53;2014.5;1995.24;2013.21;50804
2024.02.16 20:00;2013.32;2015.24;2010.96;2013.58;21323
2024.02.19 00:00;2012.06;2020.81;2011.38;2019.86;12700
2024.02.19 04:00;2019.62;2022.92;2018.14;2020.67;12782
2024.02.19 08:00;2020.68;2023.04;2019.01;2020.13;22433
2024.02.19 12:00;2020.14;2020.66;2015.87;2016.81;24219
2024.02.19 16:00;2016.81;2018.59;2013.15;2017.33;24087
2024.02.19 20:00;2017.31;2018.54;2016.79;2017.91;3203
2024.02.20 00:00;2016.88;2019.17;2014.87;2016.9;7121
2024.02.20 04:00;2016.9;2019.76;2016.75;2018.46;8418
2024.02.20 08:00;2018.42;2025.22;2017.62;2024.14;28435
2024.02.20 12:00;2024.15;2030.87;2023.41;2029.93;36835
2024.02.20 16:00;2030.02;2030.94;2025.39;2028.67;35335
2024.02.20 20:00;2028.65;2028.97;2023.46;2023.74;14399
2024.02.21 00:00;2024.15;2026.12;2022.81;2025.34;5500
2024.02.21 04:00;2025.33;2032.27;2025.23;2030.99;14265
2024.02.21 08:00;2031.02;2031.2;2025.83;2028.17;25655
2024.02.21 12:00;2028.16;2031.62;2027.27;2028.81;28287
2024.02.21 16:00;2028.8;2030.4;2021.37;2024.19;39769
2024.02.21 20:00;2024.21;2027.08;2020.05;2025.64;27376
2024.02.22 00:00;2026.22;2028.55;2024.97;2026.96;6438
2024.02.22 04:00;2026.96;2030.05;2025.35;2028.39;10847
2024.02.22 08:00;2028.4;2034.86;2028.2;2030.18;30613
2024.02.22 12:00;2030.18;2031.3;2022.85;2025.7;33691
2024.02.22 16:00;2025.74;2026.64;2019.62;2022.91;48741
2024.02.22 20:00;2022.95;2025.04;2019.48;2024.43;18251
2024.02.23 00:00;2024.29;2027.27;2022.65;2026.9;7433
2024.02.23 04:00;2026.81;2027.35;2022.06;2022.36;8777
2024.02.23 08:00;2022.32;2022.68;2015.92;2016.74;29448
2024.02.23 12:00;2016.84;2029.26;2016.45;2025.31;36150
2024.02.23 16:00;2025.31;2039.87;2024.03;2037.96;46830
2024.02.23 20:00;2037.97;2041.39;2034.93;2035.69;22019
2024.02.26 00:00;2033.22;2035;2029.81;2031.31;9948
2024.02.26 04:00;2031.29;2034.35;2030.48;2033.02;8983
2024.02.26 08:00;2033;2037.1;2031.78;2032.95;27700
2024.02.26 12:00;2032.94;2035.5;2030.64;2032.61;33919
2024.02.26 16:00;2032.69;2032.99;2024.94;2028.58;37687
2024.02.26 20:00;2028.68;2033.69;2028.04;2030.83;18956
2024.02.27 00:00;2030.85;2033.79;2030.5;2033.59;5246
2024.02.27 04:00;2033.61;2034.6;2032.27;2033.57;7572
2024.02.27 08:00;2033.61;2039.51;2033.12;2036.5;25471
2024.02.27 12:00;2036.61;2039.2;2034.51;2035.54;32228
